,12,Lohardaga,(ST),Sudarshan Bhagat,,Bharatiya Janata Party,"1,44,628",Chamra Linda,,Independent,"1,36,345",8283
,13,Palamau,(SC),Kameshwar Baitha,,Jharkhand Mukti Morcha,"1,67,995",Ghuran Ram,,Rashtriya Janata Dal,"1,44,457",23538
,14,Hazaribagh,GEN,Yashwant Sinha,,Bharatiya Janata Party,"2,19,810",Saurabh Narain Singh,,Indian National Congress,"1,79,646",40164
Karnataka,1,Chikkodi,GEN,Ramesh Katti,,Bharatiya Janata Party,"4,38,081",Prakash Hukkeri,,Indian National Congress,"3,82,794",55287
,2,Belgaum,GEN,Suresh Angadi,,Bharatiya Janata Party,"3,84,324",Amarsinh Vasantrao Patil,,Indian National Congress,"2,65,637","1,18,687"
,3,Bagalkot,GEN,P. C. Gaddigoudar,,Bharatiya Janata Party,"4,13,272",J. T. Patil,,Indian National Congress,"3,77,826",35446
,4,Bijapur,(SC),Ramesh Jigajinagi,,Bharatiya Janata Party,"3,08,939",Prakash Rathod,,Indian National Congress,"2,66,535",42404
,5,Gulbarga,(SC),Mallikarjun Kharge,,Indian National Congress,"3,45,241",Revu Naik Belamgi,,Bharatiya Janata Party,"3,31,837",13404
,6,Raichur,(ST),Sanna Pakirappa,,Bharatiya Janata Party,"3,16,450",Raja Venkatappa Naik,,Indian National Congress,"2,85,814",30636
,7,Bidar,GEN,Dharam Singh,,Indian National Congress,"3,37,957",Gurupadappa Nagamarapalli,,Bharatiya Janata Party,"2,98,338",39619
,8,Koppal,GEN,Shivaramagouda Shivanagouda,,Bharatiya Janata Party,"2,91,693",Basavaraj Rayareddy,,Indian National Congress,"2,91,693",81789
,9,Bellary,(ST),J. Shantha,,Bharatiya Janata Party,"4,02,213",N. Y. Hanumanthappa,,Indian National Congress,"3,99,970",2243
,10,Haveri,GEN,Shivkumar Chanabasappa Udasi,,Bharatiya Janata Party,"4,30,293",Saleem Ahmed,,Indian National Congress,"3,42,373",87920
,11,Dharwad,GEN,Pralhad Joshi,,Bharatiya Janata Party,"4,46,786",Manjunath Kunnur,,Indian National Congress,"3,09,123","1,37,663"
,12,Uttara Kannada,GEN,Anant Kumar Hegde,,Bharatiya Janata Party,"3,39,300",Margaret Alva,,Indian National Congress,"3,16,531",22769
,13,Davanagere,GEN,G. M. Siddeshwara,,Bharatiya Janata Party,"4,23,447",SS Mallikarjuna,,Indian National Congress,"4,21,423",2024
,14,Shimoga,GEN,B. Y. Raghavendra,,Bharatiya Janata Party,"4,82,783",Sarekoppa Bangarappa,,Indian National Congress,"4,29,890",52893
,15,Udupi Chikmagalur,GEN,D. V. Sadananda Gowda,,Bharatiya Janata Party,"4,01,441",K. Jayaprakash Hegde,,Indian National Congress,"3,74,423",27018
,16,Hassan,GEN,H. D. Deve Gowda,,Janata Dal (Secular),"4,96,429",K H Hanume Gowda,,Bharatiya Janata Party,"2,05,316","2,91,113"
,17,Dakshina Kannada,GEN,Nalin Kumar Kateel,,Bharatiya Janata Party,"4,99,385",Janardhana Poojary,,Indian National Congress,"4,58,965",40420
,18,Chitradurga,(SC),Janardhana Swamy,,Bharatiya Janata Party,"3,70,920",B Thippeswamy,,Indian National Congress,"2,35,349","1,35,571"
,19,Tumkur,GEN,G. S. Basavaraj,,Bharatiya Janata Party,"3,31,064",S. P. Muddahanumegowda,,Janata Dal (Secular),"3,09,619",21445
,20,Mandya,GEN,N Cheluvaraya Swamy,,Janata Dal (Secular),"3,84,443",Ambareesh,,Indian National Congress,"3,60,943",23500
,21,Mysore,GEN,Adagur H. Vishwanath,,Indian National Congress,"3,54,810",C. H. Vijayashankar,,Bharatiya Janata Party,"3,47,119",7691
,22,Chamarajanagar,(SC),R. Dhruvanarayana,,Indian National Congress,"3,69,970",A R Krishnamurthy,,Bharatiya Janata Party,"3,65,968",4002
,23,Bangalore Rural,GEN,H. D. Kumaraswamy,,Janata Dal (Secular),"4,93,302",C. P. Yogeeshwara,,Bharatiya Janata Party,"3,63,027","1,30,275"
,24,Bangalore North,GEN,D. B. Chandre Gowda,,Bharatiya Janata Party,"4,52,920",C. K. Jaffer Sharief,,Indian National Congress,"3,93,255",59665
,25,Bangalore Central,GEN,P. C. Mohan,,Bharatiya Janata Party,"3,40,162",H. T. Sangliana,,Indian National Congress,"3,04,944",35218
,26,Bangalore South,GEN,Ananth Kumar,,Bharatiya Janata Party,"4,37,953",Krishna Byre Gowda,,Indian National Congress,"4,00,341",37612
,27,Chikballapur,GEN,Veerappa Moily,,Indian National Congress,"3,90,500",C Aswathanarayana,,Bharatiya Janata Party,"3,39,119",51381
,28,Kolar,GEN,K. H. Muniyappa,,Indian National Congress,"3,44,771",DS Veeraiah,,Bharatiya Janata Party,"3,21,765",23006
Kerala,1,Kasaragod,GEN,P. Karunakaran,,Communist Party of India (Marxist),"3,85,522",Shahida Kamal,,Indian National Congress,"3,21,095",64427
,2,Kannur,GEN,K. Sudhakaran,,Indian National Congress,"4,32,878",K. K. Ragesh,,Communist Party of India (Marxist),"3,89,727",43151
,3,Vatakara,GEN,Mullappally Ramachandran,,Indian National Congress,"4,21,255",P Satheedevi,,Communist Party of India (Marxist),"3,65,069",56186
,4,Wayanad,GEN,M. I. Shanavas,,Indian National Congress,"4,10,703",M Rahmathulla,,Communist Party of India,"2,57,264","1,53,439"
,5,Kozhikode,GEN,M. K. Raghavan,,Indian National Congress,"3,42,309",P. A. Mohammed Riyas,,Communist Party of India (Marxist),"3,41,471",838
,6,Malappuram,GEN,E. Ahamed,,Muslim League Kerala State Committee,"4,27,940",T. K. Hamza,,Communist Party of India (Marxist),"3,12,343","1,15,597"
,7,Ponnani,GEN,E. T. Mohammed Basheer,,Muslim League Kerala State Committee,"3,85,801",Hussain Randathani,,Independent,"3,03,117",82684
,8,Palakkad,GEN,M. B. Rajesh,,Communist Party of India (Marxist),"3,38,070",Satheeshan Pacheni,,Indian National Congress,"3,36,250",1820
,9,Alathur,(SC),P. K. Biju,,Communist Party of India (Marxist),"3,87,352",NK Sudheer,,Indian National Congress,"3,66,392",20960
,10,Thrissur,GEN,P. C. Chacko,,Indian National Congress,"3,85,297",C. N. Jayadevan,,Communist Party of India,"3,60,146",25151
,11,Chalakudy,GEN,K. P. Dhanapalan,,Indian National Congress,"3,99,035",UP Joseph,,Communist Party of India (Marxist),"3,27,356",71679
,12,Ernakulam,GEN,K. V. Thomas,,Indian National Congress,"3,42,845",Sindhu Joy,,Communist Party of India (Marxist),"3,31,055",11790
,13,Idukki,GEN,P. T. Thomas,,Indian National Congress,"4,08,484",Francis George,,Kerala Congress,"3,33,688",74796
,14,Kottayam,GEN,Jose K. Mani,,Kerala Congress (M),"4,04,962",K. Suresh Kurup,,Communist Party of India (Marxist),"3,33,392",71570
,15,Alappuzha,GEN,K. C. Venugopal,,Indian National Congress,"4,68,679",K. S. Manoj,,Communist Party of India (Marxist),"4,11,044",57635
,16,Mavelikkara,(SC),Kodikunnil Suresh,,Indian National Congress,"3,97,211",RS Anil,,Communist Party of India,"3,49,163",48048
,17,Pathanamthitta,GEN,Anto Antony,,Indian National Congress,"4,08,232",K Anantha Gopan,,Communist Party of India (Marxist),"2,97,026","1,11,206"
,18,Kollam,GEN,N. Peethambara Kurup,,Indian National Congress,"3,57,401",P. Rajendran,,Communist Party of India (Marxist),"3,39,870",17531
,19,Attingal,GEN,A Sampath,,Communist Party of India (Marxist),"3,28,036",G Balachandran,,Indian National Congress,"3,09,695",18341
,20,Thiruvananthapuram,GEN,Shashi Tharoor,,Indian National Congress,"3,26,725",P Ramachandran Nair,,Communist Party of India (Marxist),"2,26,727",99998
Lakshadweep,1,Lakshadweep,(ST),Muhammed Hamdulla Sayeed,,Indian National Congress,20492,P. Pookunhi Koya,,Nationalist Congress Party,18294,2198
Madhya Pradesh,1,Morena,GEN,Narendra Singh Tomar,,Bharatiya Janata Party,"3,00,647",Ramnivas Rawat,,Indian National Congress,"1,99,650","1,00,997"
,2,Bhind,(SC),Ashok Argal,,Bharatiya Janata Party,"2,27,365",Bhagirath Prasad,,Indian National Congress,"2,08,479",18886
,3,Gwalior,GEN,Yashodhara Raje Scindia,,Bharatiya Janata Party,"2,52,314",Ashok Singh,,Indian National Congress,"2,25,723",26591
,4,Guna,GEN,Jyotiraditya Scindia,,Indian National Congress,"4,13,297",Narottam Mishra,,Bharatiya Janata Party,"1,63,560","2,49,737"
,5,Sagar,GEN,Bhupendra Singh,,Bharatiya Janata Party,"3,23,954",Aslam Sher Khan,,Indian National Congress,"1,92,786","1,31,168"
,6,Tikamgarh,(SC),Virendra Kumar,,Bharatiya Janata Party,"2,00,109",Ahirwar Vrindavan,,Indian National Congress,"1,58,247",41862
,7,Damoh,GEN,Shivraj Singh Lodhi,,Bharatiya Janata Party,"3,02,673",Chandrabhan Bhaiya,,Indian National Congress,"2,31,796",70877
,8,Khajuraho,GEN,Jeetendra Singh Bundela,,Bharatiya Janata Party,"2,29,369",Raja Pateria,,Indian National Congress,"2,01,037",28332
,9,Satna,GEN,Ganesh Singh,,Bharatiya Janata Party,"1,94,624",Sukhlal Kushwaha,,Bahujan Samaj Party,"1,90,206",4418
,10,Rewa,GEN,Deoraj Singh Patel,,Bahujan Samaj Party,"1,72,002",Sundar Lal Tiwari,,Indian National Congress,"1,67,981",4021
,11,Sidhi,GEN,Govind Prasad Mishra,,Bharatiya Janata Party,"2,70,914",Indrajeet Kumar,,Indian National Congress,"2,25,174",45740
,12,Shahdol,(ST),Rajesh Nandini Singh,,Indian National Congress,"2,63,434",Narendra Singh Maravi,,Bharatiya Janata Party,"2,50,019",13415
,13,Jabalpur,GEN,Rakesh Singh,,Bharatiya Janata Party,"3,43,922",Rameshwar Neekhra,,Indian National Congress,"2,37,919","1,06,003"
,14,Mandla,(ST),Basori Singh Masram,,Indian National Congress,"3,91,133",Faggan Singh Kulaste,,Bharatiya Janata Party,"3,26,080",65053
,15,Balaghat,GEN,K. D. Deshmukh,,Bharatiya Janata Party,"2,99,959",Vishveshwar Bhagat,,Indian National Congress,"2,59,140",40819
,16,Chhindwara,GEN,Kamal Nath,,Indian National Congress,"4,09,736",Marot Rao Khavase,,Bharatiya Janata Party,"2,88,516","1,21,220"
,17,Narmadapuram,GEN,Uday Pratap Singh,,Indian National Congress,"3,39,496",Rampal Singh,,Bharatiya Janata Party,"3,20,251",19245
,18,Vidisha,GEN,Sushma Swaraj,,Bharatiya Janata Party,"4,38,235",Munvvar Saleem,,Samajwadi Party,48391,"3,89,844"
,19,Bhopal,GEN,Kailash Joshi,,Bharatiya Janata Party,"3,35,678",Surendra Singh Thakur,,Indian National Congress,"2,70,521",65157
,20,Rajgarh,GEN,Narayan Singh Amlabe,,Indian National Congress,"3,19,371",Lakshman Singh,,Bharatiya Janata Party,"2,94,983",24388
,21,Dewas,(SC),Sajjan Singh Verma,,Indian National Congress,"3,76,421",Thawar Chand Gehlot,,Bharatiya Janata Party,"3,60,964",15457
,22,Ujjain,(SC),Premchand Guddu,,Indian National Congress,"3,26,905",Satyanarayan Jatiya,,Bharatiya Janata Party,"3,11,064",15841
,23,Mandsaur,GEN,Meenakshi Natarajan,,Indian National Congress,"3,73,532",Laxminarayan Pandey,,Bharatiya Janata Party,"3,42,713",30819
,24,Ratlam,(ST),Kantilal Bhuria,,Indian National Congress,"3,08,923",Dileep Singh Bhuria,,Bharatiya Janata Party,"2,51,255",57668
,25,Dhar,(ST),Gajendra Singh Rajukhedi,,Indian National Congress,"3,02,660",Mukam Singh Kirade,,Bharatiya Janata Party,"2,99,999",2661
,26,Indore,GEN,Sumitra Mahajan,,Bharatiya Janata Party,"3,88,662",Satyanarayan Patel,,Indian National Congress,"3,77,182",11480
,27,Khargone,(ST),Makhansingh Solanki,,Bharatiya Janata Party,"3,51,296",Bala Bachchan,,Indian National Congress,"3,17,121",34175
,28,Khandwa,GEN,Arun Subhash Chandra Yadav,,Indian National Congress,"3,94,241",Nandkumar Singh Chauhan,,Bharatiya Janata Party,"3,45,160",49081
,29,Betul,(ST),Jyoti Dhurve,,Bharatiya Janata Party,"3,34,939",Ojharam Evane,,Indian National Congress,"2,37,622",97317
Maharashtra,1,Nandurbar,(ST),Manikrao Hodlya Gavit,,Indian National Congress,"2,75,936",Sharad Gavit,,Samajwadi Party,"2,35,093",40843
,2,Dhule,GEN,Pratap Narayanrao Sonawane,,Bharatiya Janata Party,"2,63,260",Amarishbhai Rasiklal Patel,,Indian National Congress,"2,43,841",19419
,3,Jalgaon,GEN,AT Nana Patil,,Bharatiya Janata Party,"3,43,647",Vasantrao More,,Nationalist Congress Party,"2,47,627",96020
,4,Raver,GEN,Haribhau Jawale,,Bharatiya Janata Party,"3,28,843",Ravindra Patil,,Nationalist Congress Party,"3,00,625",28218
,5,Buldhana,GEN,Prataprao Ganpatrao Jadhav,,Shiv Sena,"3,53,671",Rajendra Shingne,,Nationalist Congress Party,"3,25,593",28078
,6,Akola,GEN,Sanjay Shamrao Dhotre,,Bharatiya Janata Party,"2,87,526",Prakash Yashwant Ambedkar,,Bharipa Bahujan Mahasangh,"2,22,678",64848
,7,Amravati,(SC),Anandrao Vithoba Adsul,,Shiv Sena,"3,14,286",Rajendra Gavai,,Republican Party of India (G),"2,52,570",61716
,8,Wardha,GEN,Datta Meghe,,Indian National Congress,"3,52,853",Suresh Wagmare,,Bharatiya Janata Party,"2,56,935",95918
,9,Ramtek,(SC),Mukul Wasnik,,Indian National Congress,"3,11,614",Krupal Tumane,,Shiv Sena,"2,94,913",16701
,10,Nagpur,GEN,Vilas Muttemwar,,Indian National Congress,"3,15,148",Banwarilal Purohit,,Bharatiya Janata Party,"2,90,749",24399
,11,Bhandara-Gondiya,GEN,Praful Patel,,Nationalist Congress Party,"4,89,814",Nana Patole,,Independent,"2,37,899","2,51,915"
,12,Gadchiroli-Chimur,(ST),Marotrao Kowase,,Indian National Congress,"3,21,756",Ashok Nete,,Bharatiya Janata Party,"2,93,176",28580
,13,Chandrapur,GEN,Hansraj Gangaram Ahir,,Bharatiya Janata Party,"3,01,467",Naresh Puglia,,Indian National Congress,"2,68,972",32495
,14,Yavatmal-Washim,GEN,Bhavana Gawali,,Shiv Sena,"3,84,443",Harising Rathod,,Indian National Congress,"3,27,492",56951
,15,Hingoli,GEN,Subhash Wankhede,,Shiv Sena,"3,40,148",Suryakanta Patil,,Nationalist Congress Party,"2,66,514",73634
,16,Nanded,GEN,Bhaskarrao Khatgaonkar,,Indian National Congress,"3,46,400",Sambhaji Pawar,,Bharatiya Janata Party,"2,71,786",74614
,17,Parbhani,GEN,Ganeshrao Dudhgaonkar,,Shiv Sena,"3,85,387",Suresh Warpudkar,,Nationalist Congress Party,"3,19,969",65418
,18,Jalna,GEN,Raosaheb Danve,,Bharatiya Janata Party,"3,50,710",Kalyan Vaijinath Kale,,Indian National Congress,"3,42,228",8482
,19,Aurangabad,GEN,Chandrakant Khaire,,Shiv Sena,"2,55,896",Uttamsingh Pawar,,Indian National Congress,"2,22,882",33014
,20,Dindori,(ST),Harischandra Devram Chavan,,Bharatiya Janata Party,"2,81,254",Zirwal Narhari Sitaram,,Nationalist Congress Party,"2,43,907",37347
,21,Nashik,GEN,Sameer Bhujbal,,Nationalist Congress Party,"2,38,706",Hemant Godse,,Maharashtra Navnirman Sena,"2,16,674",22032
,22,Palghar,(ST),Baliram Jadhav,,Bahujan Vikas Aaghadi,"2,23,234",Chintaman Vanaga,,Bharatiya Janata Party,"2,10,874",12360
,23,Bhiwandi,GEN,Suresh Kashinath Taware,,Indian National Congress,"1,82,789",Jagannath Patil,,Bharatiya Janata Party,"1,41,425",41364
,24,Kalyan,GEN,Anand Paranjpe,,Shiv Sena,"2,12,476",Vasant Davkhare,,Nationalist Congress Party,"1,88,274",24202
,25,Thane,GEN,Sanjeev Naik,,Nationalist Congress Party,"3,01,000",Vijay Chougule,,Shiv Sena,"2,51,980",49020
,26,Mumbai North,GEN,Sanjay Nirupam,,Indian National Congress,"2,55,157",Ram Naik,,Bharatiya Janata Party,"2,49,378",5779
,27,Mumbai North West,GEN,Gurudas Kamat,,Indian National Congress,"2,53,920",Gajanan Kirtikar,,Shiv Sena,"2,15,533",38387
,28,Mumbai North East,GEN,Sanjay Dina Patil,,Nationalist Congress Party,"2,13,505",Kirit Somaiya,,Bharatiya Janata Party,"2,10,572",2933
,29,Mumbai North Central,GEN,Priya Dutt,,Indian National Congress,"3,19,352",Mahesh Ram Jethmalani,,Bharatiya Janata Party,"1,44,797","1,74,555"
,30,Mumbai South Central,GEN,Eknath Gaikwad,,Indian National Congress,"2,57,523",Suresh Anant Gambhir,,Shiv Sena,"1,81,817",75706
,31,Mumbai South,GEN,Milind Deora,,Indian National Congress,"2,72,411",Bala Nandgaonkar,,Maharashtra Navnirman Sena,"1,59,729","1,12,682"
,32,Raigad,GEN,Anant Geete,,Shiv Sena,"4,13,546",A. R. Antulay,,Indian National Congress,"2,67,025","1,46,521"
,33,Maval,GEN,Gajanan Babar,,Shiv Sena,"3,64,857",Azam Pansare,,Nationalist Congress Party,"2,84,238",80619
,34,Pune,GEN,Suresh Kalmadi,,Indian National Congress,"2,79,973",Anil Shirole,,Bharatiya Janata Party,"2,54,272",25701
,35,Baramati,GEN,Supriya Sule,,Nationalist Congress Party,"4,87,827",Kanta Nalawade,,Bharatiya Janata Party,"1,50,996","3,36,831"
,36,Shirur,GEN,Shivajirao Adhalarao Patil,,Shiv Sena,"4,82,563",Vilas Vithoba Lande,,Nationalist Congress Party,"3,03,952","1,78,611"
,37,Ahmednagar,GEN,Dilip Kumar Gandhi,,Bharatiya Janata Party,"3,12,047",Kardile Shivaji Bhanudas,,Nationalist Congress Party,"2,65,316",46731
,38,Shirdi,(SC),Bhausaheb Wakchaure,,Shiv Sena,"3,59,921",Ramdas Athawale,,Republican Party of India (A),"2,27,170","1,32,751"
,39,Beed,GEN,Gopinath Munde,,Bharatiya Janata Party,"5,53,994",Rameshrao Baburao Kokate,,Nationalist Congress Party,"4,13,042","1,40,952"
,40,Osmanabad,GEN,Padamsinha Patil,,Nationalist Congress Party,"4,08,840",Ravindra Gaikwad,,Shiv Sena,"4,02,053",6787
,41,Latur,(SC),Jaywantrao Awale,,Indian National Congress,"3,72,890",Sunil Gaikwad,,Bharatiya Janata Party,"3,64,915",7975
,42,Solapur,(SC),Sushilkumar Shinde,,Indian National Congress,"3,87,591",Sharad Bansode,,Bharatiya Janata Party,"2,87,959",99632
,43,Madha,GEN,Sharad Pawar,,Nationalist Congress Party,"5,30,596",Subhash Sureshchandra Deshmukh,,Bharatiya Janata Party,"2,16,137","3,14,459"
,44,Sangli,GEN,Pratik Patil,,Indian National Congress,"3,78,620",Ajitrao Shankarrao Ghorpade,,Independent,"3,38,837",39783
,45,Satara,GEN,Udayanraje Bhosale,,Nationalist Congress Party,"5,32,583",Purushottam Bajirao Jadhav,,Shiv Sena,"2,35,068","2,97,515"
,46,Ratnagiri-Sindhudurg,GEN,Nilesh Narayan Rane,,Indian National Congress,"3,53,915",Suresh Prabhu,,Shiv Sena,"3,07,165",46750
,47,Kolhapur,GEN,Sadashivrao Mandlik,,Independent,"4,28,082",Sambhaji Raje,,Nationalist Congress Party,"3,83,282",44800
,48,Hatkanangle,GEN,Raju Shetti,,Swabhimani Paksha,"4,81,025",Nivedita Mane,,Nationalist Congress Party,"3,85,965",95060
Manipur,1,Inner Manipur,GEN,Thokchom Meinya,,Indian National Congress,"2,30,876",Moirangthem Nara,,Communist Party of India,"1,99,916",30960
,2,Outer Manipur,(ST),Thangso Baite,,Indian National Congress,"3,44,517",Mani Charenamei,,People's Democratic Alliance,"2,24,719","1,19,798"
Meghalaya,1,Shillong,(ST),Vincent Pala,,Indian National Congress,"2,32,270",John Filmore Kharshiing,,United Democratic Party,"1,24,402","1,07,868"
,2,Tura,(ST),Agatha Sangma,,Nationalist Congress Party,"1,54,476",Debora C Marak,,Indian National Congress,"1,36,531",17945
Mizoram,1,Mizoram,(ST),C. L. Ruala,,Indian National Congress,"2,13,779",H. Lallungmuana,,Independent,"1,04,824","1,08,955"
Nagaland,1,Nagaland,(ST),C. M. Chang,,Naga People's Front,"8,32,224",K. Asungba Sangtam,,Indian National Congress,"3,49,203","4,83,021"
Odisha,1,Bargarh,GEN,Sanjay Bhoi,,Indian National Congress,"3,97,375",Hamid Hussain,,Biju Janata Dal,"2,98,931",98444
,2,Sundargarh,(ST),Hemananda Biswal,,Indian National Congress,"2,80,054",Jual Oram,,Bharatiya Janata Party,"2,68,430",11624
,3,Sambalpur,GEN,Amarnath Pradhan,,Indian National Congress,"3,04,890",Rohit Pujari,,Biju Janata Dal,"2,90,016",14874
,4,Keonjhar,(ST),Yashbant Narayan Singh Laguri,,Biju Janata Dal,"3,89,104",Dhanurjaya Sidu,,Indian National Congress,"2,62,620","1,26,484"
,5,Mayurbhanj,(ST),Laxman Tudu,,Biju Janata Dal,"2,56,648",Sudam Marndi,,Jharkhand Mukti Morcha,"1,90,470",66178
,6,Balasore,GEN,Srikant Kumar Jena,,Indian National Congress,"3,13,888",Arun Dey,,Nationalist Congress Party,"2,74,988",38900
,7,Bhadrak,(SC),Arjun Charan Sethi,,Biju Janata Dal,"4,16,808",Ananta Prasad Sethi,,Indian National Congress,"3,61,870",54938
,8,Jajpur,(SC),Mohan Jena,,Biju Janata Dal,"4,33,350",Amiya Kanta Mallik,,Indian National Congress,"3,05,603","1,27,747"
,9,Dhenkanal,GEN,Tathagata Satpathy,,Biju Janata Dal,"3,98,568",Chandra Sekhar Tripathi,,Indian National Congress,"2,11,981","1,86,587"
,10,Bolangir,GEN,Kalikesh Narayan Singh Deo,,Biju Janata Dal,"4,30,150",Narasingha Mishra,,Indian National Congress,"3,39,315",90835
,11,Kalahandi,GEN,Bhakta Charan Das,,Indian National Congress,"4,01,736",Subash Chandra Nayak,,Biju Janata Dal,"2,47,699","1,54,037"
,12,Nabarangpur,(ST),Pradeep Kumar Majhi,,Indian National Congress,"3,08,307",Domburu Majhi,,Biju Janata Dal,"2,78,330",29977
,13,Kandhamal,GEN,Rudra Madhab Ray,,Biju Janata Dal,"3,15,314",Suzit Kumar Padhi,,Indian National Congress,"1,64,307","1,51,007"
,14,Cuttack,GEN,Bhartruhari Mahtab,,Biju Janata Dal,"4,65,089",Bibhuti Bhusan Mishra,,Indian National Congress,"2,28,797","2,36,292"
,15,Kendrapara,GEN,Baijayant Panda,,Biju Janata Dal,"5,02,635",Ranjib Biswal,,Indian National Congress,"3,75,528","1,27,107"
,16,Jagatsinghpur,(SC),Bibhu Prasad Tarai,,Communist Party of India,"4,57,234",Rabindra Kumar Sethy,,Indian National Congress,"3,80,499",76735
,17,Puri,GEN,Pinaki Misra,,Biju Janata Dal,"4,36,961",Debendra Nath Mansingh,,Indian National Congress,"2,25,656","2,11,305"
,18,Bhubaneswar,GEN,Prasanna Kumar Patasani,,Biju Janata Dal,"4,00,472",Santosh Mohanty,,Indian National Congress,"1,47,712","2,52,760"
,19,Aska,GEN,Nityananda Pradhan,,Biju Janata Dal,"4,19,862",Ramchandra Rath,,Indian National Congress,"1,87,028","2,32,834"
,20,Berhampur,GEN,Siddhanta Mahapatra,,Biju Janata Dal,"3,19,839",Chandra Sekhar Sahu,,Indian National Congress,"2,62,552",57287
,21,Koraput,(ST),Jayaram Pangi,,Biju Janata Dal,"3,12,776",Giridhar Gamang,,Indian National Congress,"2,16,416",96360
Puducherry,1,Puducherry,GEN,V. Narayanasamy,,Indian National Congress,"3,00,391",M. Ramadass,,Pattali Makkal Katchi,"2,08,619",91772
Punjab,1,Gurdaspur,GEN,Partap Singh Bajwa,,Indian National Congress,"4,47,994",Vinod Khanna,,Bharatiya Janata Party,"4,39,652",8342
,2,Amritsar,GEN,Navjot Singh Sidhu,,Bharatiya Janata Party,"3,92,046",Om Parkash Soni,,Indian National Congress,"3,85,188",6858
,3,Khadoor Sahib,GEN,Rattan Singh Ajnala,,Shiromani Akali Dal,"4,67,980",Rana Gurjeet Singh,,Indian National Congress,"4,35,720",32260
,4,Jalandhar,(SC),Mohinder Singh Kaypee,,Indian National Congress,"4,08,103",Hans Raj Hans,,Shiromani Akali Dal,"3,71,658",36445
,5,Hoshiarpur,(SC),Santosh Chowdhary,,Indian National Congress,"3,58,812",Som Parkash,,Bharatiya Janata Party,"3,58,446",366
,6,Anandpur Sahib,GEN,Ravneet Singh Bittu,,Indian National Congress,"4,04,836",Daljit Singh Cheema,,Shiromani Akali Dal,"3,37,632",67204
,7,Ludhiana,GEN,Manish Tewari,,Indian National Congress,"4,49,264",Gurcharan Singh Galib,,Shiromani Akali Dal,"3,35,558","1,13,706"
,8,Fatehgarh Sahib,(SC),Sukhdev Singh Libra,,Indian National Congress,"3,93,557",Charanjit Singh Atwal,,Shiromani Akali Dal,"3,59,258",34299
,9,Faridkot,(SC),Paramjit Kaur Gulshan,,Shiromani Akali Dal,"4,57,734",Sukhwinder Singh Danny,,Indian National Congress,"3,95,692",62042
,10,Ferozepur,GEN,Sher Singh Ghubaya,,Shiromani Akali Dal,"4,50,900",Jagmeet Singh Brar,,Indian National Congress,"4,29,829",21071
,11,Bathinda,GEN,Harsimrat Kaur Badal,,Shiromani Akali Dal,"5,29,472",Raninder Singh,,Indian National Congress,"4,08,524","1,20,948"
,12,Sangrur,GEN,Vijay Inder Singla,,Indian National Congress,"3,58,670",Sukhdev Singh Dhindsa,,Shiromani Akali Dal,"3,17,798",40872
,13,Patiala,GEN,Preneet Kaur,,Indian National Congress,"4,74,188",Prem Singh Chandumajra,,Shiromani Akali Dal,"3,76,799",97389
Rajasthan,1,Ganganagar,(SC),Bharat Ram Meghwal,,Indian National Congress,"4,76,554",Nihalchand,,Bharatiya Janata Party,"3,35,886","1,40,668"
,2,Bikaner,(SC),Arjun Ram Meghwal,,Bharatiya Janata Party,"2,44,537",Rewat Ram Panwar,,Indian National Congress,"2,24,962",19575
,3,Churu,GEN,Ram Singh Kaswan,,Bharatiya Janata Party,"3,76,708",Rafique Mandelia,,Indian National Congress,"3,64,268",12440
,4,Jhunjhunu,GEN,Sis Ram Ola,,Indian National Congress,"3,06,330",Dasrath Singh Shekhawat,,Bharatiya Janata Party,"2,40,998",65332
,5,Sikar,GEN,Mahadeo Singh Khandela,,Indian National Congress,"3,24,812",Subhash Maharia,,Bharatiya Janata Party,"1,75,386","1,49,426"
,6,Jaipur Rural,GEN,Lal Chand Kataria,,Indian National Congress,"2,78,266",Rao Rajendra Singh,,Bharatiya Janata Party,"2,26,029",52237
,7,Jaipur,GEN,Mahesh Joshi,,Indian National Congress,"3,97,438",Ramcharan Bohra,,Bharatiya Janata Party,"3,81,339",16099
,8,Alwar,GEN,Bhanwar Jitendra Singh,,Indian National Congress,"4,50,119",Kiran Yadav,,Bharatiya Janata Party,"2,93,500","1,56,619"
,9,Bharatpur,(SC),Ratan Singh,,Indian National Congress,"3,01,434",Khemchand,,Bharatiya Janata Party,"2,19,980",81454
,10,Karauliï¿½ï¿½ï¿,(SC),Khiladi Lal Bairwa,,Indian National Congress,"2,15,810",Manoj Rajoria,,Bharatiya Janata Party,"1,86,087",29723
,11,Dausa,(ST),Kirodi Lal Meena,,Independent,"4,33,666",Qummer Rubbani,,Independent,"2,95,907","1,37,759"
,12,Tonkï¿½ï¿½ï¿½Sawai ,GEN,Namo Narain Meena,,Indian National Congress,"3,75,572",Kirori Singh Bainsla,,Bharatiya Janata Party,"3,75,255",317
,13,Ajmer,GEN,Sachin Pilot,,Indian National Congress,"4,05,575",Kiran Maheshwari,,Bharatiya Janata Party,"3,29,440",76135
,14,Nagaur,GEN,Jyoti Mirdha,,Indian National Congress,"3,33,261",Bindu Chaudhary,,Bharatiya Janata Party,"1,78,124","1,55,137"
