State,Parliamentary Constituency,,,Winner,,,,Runner-up,,,,Margin
,No.,Name,Type,Candidate,Party,,Votes,Candidate,Party,,Votes,
,4,Ladakh,GEN,Thupstan Chhewang,,Independent,"66,839",Hassan Khan,,Jammu & Kashmir National Conference,"41,126","25,713"
,5,Udhampur,GEN,Chaudhary Lal Singh,,Indian National Congress,"2,40,872",Chaman Lal Gupta,,Bharatiya Janata Party,"1,93,697","47,175"
,6,Jammu,GEN,Madan Lal Sharma,,Indian National Congress,"3,19,994",Nirmal Kumar Singh,,Bharatiya Janata Party,"3,02,426","17,568"
Jharkhand,1,Rajmahal,(ST),Hemlal Murmu,,Jharkhand Mukti Morcha,"2,26,411",Thomas Hansda,,Indian National Congress,"2,23,437","2,974"
,2,Dumka,(ST),Shibu Soren,,Jharkhand Mukti Morcha,"3,39,542",Sone Lal Hembrom,,Bharatiya Janata Party,"2,24,527","1,15,015"
,3,Godda,GEN,Furkan Ansari,,Indian National Congress,"3,73,138",Pradeep Yadav,,Bharatiya Janata Party,"3,46,384","26,754"
,4,Chatra,GEN,Dhirendra Agarwal,,Rashtriya Janata Dal,"1,21,464",Inder Singh Namdhari,,Janata Dal (United),"1,02,609","18,855"
,5,Kodarma,GEN,Babulal Marandi,,Bharatiya Janata Party,"3,66,656",Champa Verma,,Jharkhand Mukti Morcha,"2,11,712","1,54,944"
,6,Giridih,GEN,Tek Lal Mahto,,Jharkhand Mukti Morcha,"3,50,255",Ravindra Kumar Pandey,,Bharatiya Janata Party,"2,00,461","1,49,794"
,7,Dhanbad,GEN,Chandra Shekhar Dubey,,Indian National Congress,"3,55,499",Rita Verma,,Bharatiya Janata Party,"2,36,121","1,19,378"
,8,Ranchi,GEN,Subodh Kant Sahay,,Indian National Congress,"2,84,035",Ram Tahal Choudhary,,Bharatiya Janata Party,"2,68,614","15,421"
,9,Jamshedpur,GEN,Sunil Kumar Mahato,,Jharkhand Mukti Morcha,"3,96,056",Abha Mahato,,Bharatiya Janata Party,"2,90,423","1,05,633"
,10,Singhbhum,(ST),Bagun Sumbrai,,Indian National Congress,"2,21,343",Laxman Giluwa,,Bharatiya Janata Party,"1,62,147","59,196"
,11,Khunti,(ST),Sushila Kerketta,,Indian National Congress,"2,18,158",Kariya Munda,,Bharatiya Janata Party,"1,66,932","51,226"
,12,Lohardaga,(ST),Rameshwar Oraon,,Indian National Congress,"2,23,920",Dukha Bhagat,,Bharatiya Janata Party,"1,33,665","90,255"
,13,Palamau,(SC),Manoj Kumar,,Rashtriya Janata Dal,"2,06,733",Braj Mohan Ram,,Bharatiya Janata Party,"1,51,589","55,144"
,14,Hazaribagh,GEN,Bhubneshwar Prasad Mehta,,Communist Party of India,"3,56,058",Yashwant Sinha,,Bharatiya Janata Party,"2,50,730","1,05,328"
Karnataka,1,Bidar,(SC),Ramchandra Veerappa,,Bharatiya Janata Party,"3,12,838",Narsingrao Suryawanshi,,Indian National Congress,"2,89,217","23,621"
,2,Gulbarga,GEN,Iqbal Ahmed Saradgi,,Indian National Congress,"3,12,601",Basavaraj Patil Sedam,,Bharatiya Janata Party,"2,55,130","57,471"
,3,Raichur,GEN,A. Venkatesh Naik,,Indian National Congress,"2,89,424",Raja Madangopal Nayak,,Janata Dal (Secular),"2,88,916",508
,4,Koppal,GEN,K. Virupaxappa,,Indian National Congress,"3,56,158",Nagappa Saloni,,Bharatiya Janata Party,"3,12,535","43,623"
,5,Bellary,GEN,G. Karunakara Reddy,,Bharatiya Janata Party,"3,18,978",K. C. Kondaiah,,Indian National Congress,"2,87,299","31,679"
,6,Davanagere,GEN,G. M. Siddeshwara,,Bharatiya Janata Party,"3,70,499",S. S. Mallikarjun,,Indian National Congress,"3,37,823","32,676"
,7,Chitradurga,GEN,N. Y. Hanumanthappa,,Indian National Congress,"3,22,609",P Kodandaramaiah,,Janata Dal (Secular),"2,85,149","37,460"
,8,Tumkur,GEN,S. Mallikarjunaiah,,Bharatiya Janata Party,"3,03,016",Jagadeesh D L,,Janata Dal (Secular),"3,00,665","2,351"
,9,Chikballapur,GEN,R. L. Jalappa,,Indian National Congress,"3,76,204",Shashi Kumar,,Janata Dal (Secular),"3,16,182","60,022"
,10,Kolar,(SC),K. H. Muniyappa,,Indian National Congress,"3,85,582",D S Veeraiah,,Bharatiya Janata Party,"3,73,947","11,635"
,11,Kanakapura,GEN,Tejashwini See Ramesh,,Indian National Congress,"5,84,238",Ramachandra Gowda,,Bharatiya Janata Party,"4,67,575","1,16,663"
,12,Bangalore North,GEN,H. T. Sangliana,,Bharatiya Janata Party,"4,73,502",C. K. Jaffer Sharief,,Indian National Congress,"4,43,144","30,358"
,13,Bangalore South,GEN,Ananth Kumar,,Bharatiya Janata Party,"3,86,682",M. Krishnappa,,Indian National Congress,"3,24,411","62,271"
,14,Mandya,GEN,Ambareesh,,Indian National Congress,"4,11,116",S Ramegowda,,Janata Dal (Secular),"2,86,678","1,24,438"
,15,Chamarajanagar,(SC),Kagalvadi M. Shivanna,,Janata Dal (Secular),"3,16,661",A Siddaraju,,Indian National Congress,"2,72,672","43,989"
,16,Mysore,GEN,C. H. Vijayashankar,,Bharatiya Janata Party,"3,16,442",A S Guruswamy,,Janata Dal (Secular),"3,06,292","10,150"
,17,Mangalore,GEN,D. V. Sadananda Gowda,,Bharatiya Janata Party,"3,84,760",Veerappa Moily,,Indian National Congress,"3,51,345","33,415"
,18,Udupi,GEN,Manorama Madhwaraj,,Bharatiya Janata Party,"3,69,627",Vinay Kumar Sorake,,Indian National Congress,"3,40,624","29,003"
,19,Hassan,GEN,H. D. Deve Gowda,,Janata Dal (Secular),"4,62,625",H. C. Srikantaiah,,Indian National Congress,"2,72,320","1,90,305"
,20,Chikmagalur,GEN,D. C. Srikantappa,,Bharatiya Janata Party,"3,41,391",B L Shankar,,Indian National Congress,"2,67,719","73,672"
,21,Shimoga,GEN,Sarekoppa Bangarappa,,Bharatiya Janata Party,"4,50,097",Ayanur Manjunath,,Indian National Congress,"3,73,952","76,145"
,22,Kanara,GEN,Anant Kumar Hegde,,Bharatiya Janata Party,"4,33,174",Margaret Alva,,Indian National Congress,"2,60,948","1,72,226"
,23,Dharwad South,GEN,Manjunath Kunnur,,Bharatiya Janata Party,"4,42,759",I G Sanadi,,Indian National Congress,"2,97,647","1,45,112"
,24,Dharwad North,GEN,Pralhad Joshi,,Bharatiya Janata Party,"3,85,084",B S Patil,,Indian National Congress,"3,02,006","83,078"
,25,Belgaum,GEN,Suresh Angadi,,Bharatiya Janata Party,"4,10,843",Amarsinh Vasantrao Patil,,Indian National Congress,"3,26,090","84,753"
,26,Chikkodi,(SC),Ramesh Jigajinagi,,Bharatiya Janata Party,"3,79,580",SB Ghatage,,Indian National Congress,"3,36,088","43,492"
,27,Bagalkot,GEN,P. C. Gaddigoudar,,Bharatiya Janata Party,"4,59,451",RS Patil,,Indian National Congress,"2,92,068","1,67,383"
,28,Bijapur,GEN,Basangouda Patil Yatnal,,Bharatiya Janata Party,"3,44,905",Somanagouda Patil,,Indian National Congress,"3,07,372","37,533"
Kerala,1,Kasaragod,GEN,P. Karunakaran,,Communist Party of India (Marxist),"4,37,284",N A Mohammed,,Indian National Congress,"3,29,028","1,08,256"
,2,Cannanore,GEN,A. P. Abdullakutty,,Communist Party of India (Marxist),"4,35,058",Mullappally Ramachandran,,Indian National Congress,"3,51,209","83,849"
,3,Badagara,GEN,P. Satheedevi,,Communist Party of India (Marxist),"4,29,294",M. T. Padma,,Indian National Congress,"2,98,705","1,30,589"
,4,Calicut,GEN,M. P. Veerendra Kumar,,Janata Dal (Secular),"3,40,111",V. Balram,,Indian National Congress,"2,74,785","65,326"
,5,Manjeri,GEN,T. K. Hamza,,Communist Party of India (Marxist),"4,26,920",K. P. A. Majeed,,Muslim League Kerala State Committee,"3,79,177","47,743"
,6,Ponnani,GEN,E. Ahamed,,Muslim League Kerala State Committee,"3,54,051",P.P. Suneer,,Communist Party of India,"2,51,293","1,02,758"
,7,Palghat,GEN,N. N. Krishnadas,,Communist Party of India (Marxist),"3,75,144",V. S. Vijaya Raghavan,,Indian National Congress,"2,76,986","98,158"
,8,Ottapalam,(SC),S. Ajaya Kumar,,Communist Party of India (Marxist),"3,95,928",K. A. Thulasi,,Indian National Congress,"3,25,518","70,410"
,9,Trichur,GEN,C. K. Chandrappan,,Communist Party of India,"3,20,960",A. C. Jose,,Indian National Congress,"2,74,999","45,961"
,10,Mukundapuram,GEN,Lonappan Nambadan,,Communist Party of India (Marxist),"3,75,175",Padmaja Venugopal,,Indian National Congress,"2,58,078","1,17,097"
,11,Ernakulam,GEN,Sebastian Paul,,Independent,"3,23,042",Edward Edezhath,,Indian National Congress,"2,52,943","70,099"
,12,Muvattupuzha,GEN,P. C. Thomas,,Indian Federal Democratic Party,"2,56,411",P. M. Ismail,,Communist Party of India (Marxist),"2,55,882",529
,13,Kottayam,GEN,K. Suresh Kurup,,Communist Party of India (Marxist),"3,41,213",Anto Antony,,Indian National Congress,"2,98,299","42,914"
,14,Idukki,GEN,Francis George,,Kerala Congress,"3,53,905",Benny Behanan,,Indian National Congress,"2,84,521","69,384"
,15,Alleppey,GEN,K. S. Manoj,,Communist Party of India (Marxist),"3,35,494",V. M. Sudheeran,,Indian National Congress,"3,34,485","1,009"
,16,Mavelikara,GEN,C. S. Sujatha,,Communist Party of India (Marxist),"2,78,281",Ramesh Chennithala,,Indian National Congress,"2,70,867","7,414"
,17,Adoor,(SC),Chengara Surendran,,Communist Party of India,"3,32,216",Kodikunnil Suresh,,Indian National Congress,"2,77,682","54,534"
,18,Quilon,GEN,P. Rajendran,,Communist Party of India (Marxist),"3,55,279",Sooranad Rajasekharan,,Indian National Congress,"2,44,208","1,11,071"
,19,Chirayinkil,GEN,Varkala Radhakrishnan,,Communist Party of India (Marxist),"3,13,615",M. I. Shanavas,,Indian National Congress,"2,62,870","50,745"
,20,Trivandrum,GEN,P. K. Vasudevan Nair,,Communist Party of India,"2,86,057",V. S. Sivakumar,,Indian National Congress,"2,31,454","54,603"
Lakshadweep,1,Lakshadweep,(ST),P. Pookunhi Koya,,Janata Dal (United),"15,597",P. M. Sayeed,,Indian National Congress,"15,526",71
Madhya Pradesh,1,Morena,(SC),Ashok Argal,,Bharatiya Janata Party,"2,61,337",Barelal Jatav,,Indian National Congress,"1,14,017","1,47,320"
,2,Bhind,GEN,Ram Lakhan Singh,,Bharatiya Janata Party,"2,34,712",Satyadev Katare,,Indian National Congress,"2,27,766","6,946"
,3,Gwalior,GEN,Ramsevak Singh,,Indian National Congress,"2,46,467",Jaibhan Singh Pawaiya,,Bharatiya Janata Party,"2,10,603","35,864"
,4,Guna,GEN,Jyotiraditya Scindia,,Indian National Congress,"3,33,954",Harivallabh Shukla,,Bharatiya Janata Party,"2,47,594","86,360"
,5,Sagar,(SC),Virendra Kumar,,Bharatiya Janata Party,"2,90,974",Uttam Khatik,,Indian National Congress,"1,42,983","1,47,991"
,6,Khajuraho,GEN,Ramkrishna Kusmaria,,Bharatiya Janata Party,"3,32,458",Satyavrat Chaturvedi,,Indian National Congress,"2,20,677","1,11,781"
,7,Damoh,GEN,Chandrabhan Bhaiya,,Bharatiya Janata Party,"2,71,869",Tilak Singh Lodhi,,Indian National Congress,"1,77,274","94,595"
,8,Satna,GEN,Ganesh Singh,,Bharatiya Janata Party,"2,39,706",Rajendra Kumar Singh,,Indian National Congress,"1,56,116","83,590"
,9,Rewa,GEN,Chandramani Tripathi,,Bharatiya Janata Party,"2,32,021",Pradeep Kumar Patel,,Bahujan Samaj Party,"1,87,269","44,752"
,10,Sidhi,(ST),Chandrapratap Singh,,Bharatiya Janata Party,"2,10,198",Tilakraj Singh,,Indian National Congress,"1,60,633","49,565"
,11,Shahdol,(ST),Dalpat Singh Paraste,,Bharatiya Janata Party,"2,10,034",Rajesh Nandini Singh,,Indian National Congress,"1,80,685","29,349"
,12,Balaghat,GEN,Gaurishankar Bisen,,Bharatiya Janata Party,"1,93,982",Kankar Munjare,,Janata Party,"1,05,893","88,089"
,13,Mandla,(ST),Faggan Singh Kulaste,,Bharatiya Janata Party,"2,38,073",Heera Singh Markam,,Gondwana Ganatantra Party,"1,73,176","64,897"
,14,Jabalpur,GEN,Rakesh Singh,,Bharatiya Janata Party,"3,11,646",Vishwanath Dubey,,Indian National Congress,"2,12,115","99,531"
,15,Seoni,GEN,Neeta Pateriya,,Bharatiya Janata Party,"2,68,195",Kalyani Pandey,,Indian National Congress,"1,73,394","94,801"
,16,Chhindwara,GEN,Kamal Nath,,Indian National Congress,"3,08,563",Prahlad Singh Patel,,Bharatiya Janata Party,"2,44,855","63,708"
,17,Betul,GEN,Vijay Kumar Khandelwal,,Bharatiya Janata Party,"2,88,007",Rajendra Jaiswal,,Indian National Congress,"1,30,467","1,57,540"
,18,Hoshangabad,GEN,Sartaj Singh,,Bharatiya Janata Party,"3,54,659",Omprakash Raghuvanshi,,Indian National Congress,"2,18,250","136,409"
,19,Bhopal,GEN,Kailash Joshi,,Bharatiya Janata Party,"5,61,563",Sajid Ali,,Indian National Congress,"2,55,558","3,06,005"
,20,Vidisha,GEN,Shivraj Singh Chouhan,,Bharatiya Janata Party,"4,28,030",Narbada Prasad Sharma,,Indian National Congress,"1,67,304","2,60,726"
,21,Rajgarh,GEN,Lakshman Singh,,Bharatiya Janata Party,"2,83,135",Shambhoo Singh,,Indian National Congress,"2,46,423","36,712"
,22,Shajapur,(SC),Thawar Chand Gehlot,,Bharatiya Janata Party,"4,24,004",Shyam Malviya,,Indian National Congress,"2,55,817","1,68,187"
,23,Khandwa,GEN,Nandkumar Singh Chauhan,,Bharatiya Janata Party,"3,36,724",Amitabh Mandloi,,Indian National Congress,"2,33,987","1,02,737"
,24,Khargone,GEN,Krishna Murari Moghe,,Bharatiya Janata Party,"3,21,762",Tarachand Shivaji Patel,,Indian National Congress,"2,63,145","58,617"
,25,Dhar,(ST),Chhatar Singh Darbar,,Bharatiya Janata Party,"3,45,468",Umang Singhar,,Indian National Congress,"3,12,857","32,611"
,26,Indore,GEN,Sumitra Mahajan,,Bharatiya Janata Party,"5,08,107",Rameshwar Patel,,Indian National Congress,"3,14,171","1,93,936"
,27,Ujjain,(SC),Satyanarayan Jatiya,,Bharatiya Janata Party,"3,69,744",Premchand Guddu,,Indian National Congress,"2,99,341","70,403"
,28,Jhabua,(ST),Kantilal Bhuria,,Indian National Congress,"3,22,257",Relam Chauhan,,Bharatiya Janata Party,"2,41,975","80,282"
,29,Mandsaur,GEN,Laxminarayan Pandey,,Bharatiya Janata Party,"4,23,478",Rajendra Singh Gautam,,Indian National Congress,"2,83,845","1,39,633"
Maharashtra,1,Rajapur,GEN,Suresh Prabhu,,Shiv Sena,"2,64,001",Sudhir Sawant,,Indian National Congress,"1,83,102","80,899"
,2,Ratnagiri,GEN,Anant Geete,,Shiv Sena,"3,34,690",Govindrao Nikam,,Nationalist Congress Party,"1,85,722","1,48,968"
,3,Kolaba,GEN,A. R. Antulay,,Indian National Congress,"3,12,225",Vivek Patil,,Peasants and Workers Party of India,"2,80,355","31,870"
,4,Mumbai South,GEN,Milind Deora,,Indian National Congress,"1,37,956",Jayawantiben Mehta,,Bharatiya Janata Party,"1,27,710","10,246"
,5,Mumbai South Central,GEN,Mohan Rawale,,Shiv Sena,"1,28,536",Sachin Ahir,,Nationalist Congress Party,"1,06,348","22,188"
,6,Mumbai North Central,GEN,Eknath Gaikwad,,Indian National Congress,"2,56,282",Manohar Joshi,,Shiv Sena,"2,42,953","13,329"
,7,Mumbai North East,GEN,Gurudas Kamat,,Indian National Congress,"4,93,420",Kirit Somaiya,,Bharatiya Janata Party,"3,94,020","99,400"
,8,Mumbai North West,GEN,Sunil Dutt,,Indian National Congress,"3,85,755",Sanjay Nirupam,,Shiv Sena,"3,38,397","47,358"
,9,Mumbai North,GEN,Govinda,,Indian National Congress,"5,59,763",Ram Naik,,Bharatiya Janata Party,"5,11,492","48,271"
,10,Thane,GEN,Prakash Paranjape,,Shiv Sena,"6,31,414",Vasant Davkhare,,Nationalist Congress Party,"6,09,156","22,258"
,11,Dahanu,(ST),Damodar Shingada,,Indian National Congress,"2,86,004",Chintaman Vanaga,,Bharatiya Janata Party,"2,22,641","63,363"
,12,Nashik,GEN,Devidas Pingale,,Nationalist Congress Party,"3,07,613",Dashrath Patil,,Shiv Sena,"2,92,555","15,058"
,13,Malegaon,(ST),Harischandra Chavan,,Bharatiya Janata Party,"2,18,259",Haribahu Shankar Mahale,,Janata Dal (Secular),"2,13,731","4,528"
,14,Dhule,(ST),Bapu Hari Chaure,,Indian National Congress,"2,10,714",Ramdas Rupla Gavit,,Bharatiya Janata Party,"2,02,949","7,765"
,15,Nandurbar,(ST),Manikrao Gavit,,Indian National Congress,"3,51,911",Natawadkar Suhas Jayant,,Bharatiya Janata Party,"2,44,290","1,07,621"
,16,Erandol,GEN,Annasaheb M. K. Patil,,Bharatiya Janata Party,"2,89,559",Vasantrao More,,Nationalist Congress Party,"2,81,418","8,141"
,17,Jalgaon,GEN,Y. G. Mahajan,,Bharatiya Janata Party,"2,98,865",Ulhas Patil,,Indian National Congress,"2,78,219","20,646"
,18,Buldhana,(SC),Anandrao Vithoba Adsul,,Shiv Sena,"3,69,975",Mukul Wasnik,,Indian National Congress,"3,10,068","59,907"
,19,Akola,GEN,Sanjay Dhotre,,Bharatiya Janata Party,"3,13,323",Laxmanrao Tayade,,Indian National Congress,"2,06,952","1,06,371"
,20,Washim,GEN,Bhavana Gawali,,Shiv Sena,"3,58,682",Manohar Naik,,Nationalist Congress Party,"2,97,784","60,898"
,21,Amravati,GEN,Anant Gudhe,,Shiv Sena,"2,03,216",Omprakash Babarao Kadu,,Independent,"1,88,982","14,234"
,22,Ramtek,GEN,Subodh Mohite,,Shiv Sena,"2,76,720",Shrikant Jichkar,,Indian National Congress,"2,62,618","14,102"
,23,Nagpur,GEN,Vilas Muttemwar,,Indian National Congress,"3,73,769",Atal Bahadur Singh,,Bharatiya Janata Party,"2,74,286","99,483"
,24,Bhandara,GEN,Shishupal Patle,,Bharatiya Janata Party,"2,77,388",Praful Patel,,Nationalist Congress Party,"2,74,379","3,009"
,25,Chimur,GEN,Mahadeo Shivankar,,Bharatiya Janata Party,"3,36,711",Jogendra Kawade,,Peoples Republican Party,"2,37,937","98,774"
,26,Chandrapur,GEN,Hansraj Gangaram Ahir,,Bharatiya Janata Party,"3,66,014",Naresh Puglia,,Indian National Congress,"3,06,191","59,823"
,27,Wardha,GEN,Suresh Wagmare,,Bharatiya Janata Party,"2,69,045",Prabha Rau,,Indian National Congress,"2,65,857","3,188"
,28,Yavatmal,GEN,Harising Nasaru Rathod,,Bharatiya Janata Party,"2,98,513",Uttamrao Deorao Patil,,Indian National Congress,"2,41,709","56,804"
,29,Hingoli,GEN,Suryakanta Patil,,Nationalist Congress Party,"3,27,944",Shivaji Mane,,Shiv Sena,"3,15,399","12,545"
,30,Nanded,GEN,Digamber Bapuji Patil,,Bharatiya Janata Party,"3,61,282",Bhaskarrao Khatgaonkar,,Indian National Congress,"3,36,947","24,335"
,31,Parbhani,GEN,Tukaram Renge Patil,,Shiv Sena,"3,39,318",Suresh Warpudkar,,Nationalist Congress Party,"2,83,147","56,171"
,32,Jalna,GEN,Raosaheb Danve,,Bharatiya Janata Party,"3,69,630",Uttamsingh Pawar,,Indian National Congress,"3,08,298","61,332"
,33,Aurangabad,GEN,Chandrakant Khaire,,Shiv Sena,"4,77,900",Ramkrishna Baba Patil,,Indian National Congress,"3,55,977","1,21,923"
,34,Beed,GEN,Jaisingrao Gaikwad Patil,,Nationalist Congress Party,"4,25,051",Prakashdada Solanke,,Bharatiya Janata Party,"3,77,639","47,412"
,35,Latur,GEN,Rupatai Patil,,Bharatiya Janata Party,"4,04,500",Shivraj Patil,,Indian National Congress,"3,73,609","30,891"
,36,Osmanabad,(SC),Kalpana Narhire,,Shiv Sena,"2,94,436",Kondiba Laxman Dhobale,,Nationalist Congress Party,"2,92,787","1,649"
,37,Sholapur,GEN,Subhash Sureshchandra Deshmukh,,Bharatiya Janata Party,"3,16,188",Ujwalatai Shinde,,Indian National Congress,"3,10,390","5,798"
,38,Pandharpur,(SC),Ramdas Athawale,,Republican Party of India (A),"3,47,215",Nagnath Dattatray Kshirsagar,,Bharatiya Janata Party,"2,47,522","99,693"
,39,Ahmednagar,GEN,Tukaram Gadakh,,Nationalist Congress Party,"3,62,938",N. S. Pharande,,Bharatiya Janata Party,"2,87,861","75,077"
,40,Kopargaon,GEN,Balasaheb Vikhe Patil,,Indian National Congress,"3,56,688",Murkute Bhanudas Kashinath,,Shiv Sena,"2,69,357","87,331"
,41,Khed,GEN,Shivajirao Adhalarao Patil,,Shiv Sena,"3,60,501",Ashok Mohol,,Nationalist Congress Party,"3,39,691","20,810"
,42,Pune,GEN,Suresh Kalmadi,,Indian National Congress,"3,73,774",Pradeep Rawat,,Bharatiya Janata Party,"3,00,598","73,176"
,43,Baramati,GEN,Sharad Pawar,,Nationalist Congress Party,"6,34,555",Prithviraj Sahebrao Jachak,,Bharatiya Janata Party,"2,11,580","4,22,975"
,44,Satara,GEN,Laxmanrao Pandurang Jadhav (Patil),,Nationalist Congress Party,"2,81,577",Hindurao Naik Nimbalkar,,Shiv Sena,"2,77,620","3,957"
,45,Karad,GEN,Shriniwas Patil,,Nationalist Congress Party,"4,36,732",Mankumare Vasant Dnyandev,,Shiv Sena,"2,40,002","1,96,730"
,46,Sangli,GEN,Prakashbapu Vasantdada Patil,,Indian National Congress,"3,05,048",Deepak Mhaisalkar,,Bharatiya Janata Party,"2,23,425","81,623"
,47,Ichalkaranji,GEN,Nivedita Mane,,Nationalist Congress Party,"4,22,272",Sanjay Shamrao Patil,,Shiv Sena,"3,21,223","101,049"
,48,Kolhapur,GEN,Sadashivrao Mandlik,,Nationalist Congress Party,"4,01,922",Dhananjay Mahadik,,Shiv Sena,"3,87,169","14,753"
Manipur,1,Inner Manipur,GEN,Thokchom Meinya,,Indian National Congress,"1,54,055",Moirangthem Nara,,Communist Party of India,"1,04,722","49,333"
,2,Outer Manipur,(ST),Mani Charenamei,,Independent,"2,29,634",D. Loli Adanee,,Bharatiya Janata Party,"1,47,441","82,193"
Meghalaya,1,Shillong,GEN,Paty Ripple Kyndiah,,Indian National Congress,"1,90,058",S. Loniak Marbaniang,,Independent,"1,19,162","70,896"
,2,Tura,GEN,Purno Agitok Sangma,,All India Trinamool Congress,"1,91,938",Mukul Sangma,,Indian National Congress,"1,19,175","72,763"
Mizoram,1,Mizoram,(ST),Vanlalzawma,,Mizo National Front,"1,82,864",Laltluangliana Khiangte,,Independent,"1,59,170","23,694"
Nagaland,1,Nagaland,GEN,W. Wangyuh,,Naga People's Front,"6,98,128",K. Asungba Sangtam,,Indian National Congress,"2,46,109","4,52,019"
Odisha,1,Mayurbhanj,(ST),Sudam Marndi,,Jharkhand Mukti Morcha,"2,60,529",Bhagirathi Majhi,,Bharatiya Janata Party,"2,52,557","7,972"
,2,Balasore,GEN,Kharabela Swain,,Bharatiya Janata Party,"5,53,087",Niranjan Panda,,Indian National Congress,"3,16,132","2,36,955"
,3,Bhadrak,(SC),Arjun Charan Sethi,,Biju Janata Dal,"4,89,200",Muralidhar Jena,,Indian National Congress,"3,94,431","94,769"
,4,Jajpur,(SC),Mohan Jena,,Biju Janata Dal,"4,52,177",Amiya Kanta Mallik,,Indian National Congress,"4,00,711","51,466"
,5,Kendrapara,GEN,Archana Nayak,,Biju Janata Dal,"4,53,276",Srikant Kumar Jena,,Indian National Congress,"3,66,433","86,843"
,6,Cuttack,GEN,Bhartruhari Mahtab,,Biju Janata Dal,"4,96,750",Jayanti Patnaik,,Indian National Congress,"3,23,552","1,73,198"
,7,Jagatsinghpur,GEN,Brahmananda Panda,,Biju Janata Dal,"4,66,383",Ranjib Biswal,,Indian National Congress,"4,09,121","57,262"
,8,Puri,GEN,Braja Kishore Tripathy,,Biju Janata Dal,"4,62,248",Pinaki Misra,,Indian National Congress,"4,01,288","60,960"
,9,Bhubaneswar,GEN,Prasanna Kumar Patasani,,Biju Janata Dal,"4,37,762",Soumya Ranjan Patnaik,,Indian National Congress,"3,25,483","1,12,279"
,10,Aska,GEN,Hari Har Swain,,Biju Janata Dal,"3,81,526",Ramkrushana Patnaik,,Indian National Congress,"2,48,924","1,32,602"
,11,Berhampur,GEN,Chandra Sekhar Sahu,,Indian National Congress,"3,55,973",Anadi Charan Sahu,,Bharatiya Janata Party,"3,04,316","51,657"
,12,Koraput,(ST),Giridhar Gamang,,Indian National Congress,"3,34,748",Papanna Mutika,,Biju Janata Dal,"2,91,481","43,267"
,13,Nowrangpur,(ST),Parsuram Majhi,,Bharatiya Janata Party,"3,59,989",Chandra Sekhar Majhi,,Indian National Congress,"3,22,957","37,032"
,14,Kalahandi,GEN,Bikram Keshari Deo,,Bharatiya Janata Party,"3,57,079",Bhakta Charan Das,,Indian National Congress,"3,22,957","34,122"
,15,Phulbani,(SC),Sugrib Singh,,Biju Janata Dal,"3,37,951",Abhimanyu Behera,,Indian National Congress,"3,18,679","19,272"
,16,Bolangir,GEN,Sangeeta Kumari Singh Deo,,Bharatiya Janata Party,"3,22,912",Sarat Pattanayak,,Indian National Congress,"2,22,230","1,00,682"
,17,Sambalpur,GEN,Prasanna Acharya,,Biju Janata Dal,"3,90,556",Sanjay Bhoi,,Indian National Congress,"3,75,786","14,770"
,18,Deogarh,GEN,Dharmendra Pradhan,,Bharatiya Janata Party,"4,26,092",Sriballav Panigrahi,,Indian National Congress,"3,46,996","79,096"
,19,Dhenkanal,GEN,Tathagata Satpathy,,Biju Janata Dal,"4,23,539",Kamakhya Prasad Singh Deo,,Indian National Congress,"3,00,657","1,22,882"
,20,Sundargarh,(ST),Jual Oram,,Bharatiya Janata Party,"3,36,562",Frida Topno,,Indian National Congress,"2,96,886","39,676"
,21,Keonjhar,(ST),Ananta Nayak,,Bharatiya Janata Party,"3,55,702",Nilakantha Nayak,,Indian National Congress,"3,06,493","49,209"
Puducherry,1,Puducherry,GEN,M. Ramadass,,Pattali Makkal Katchi,"2,41,653",Lalitha Kumaramangalam,,Bharatiya Janata Party,"1,72,472","69,181"
Punjab,1,Gurdaspur,GEN,Vinod Khanna,,Bharatiya Janata Party,"3,87,612",Sukhbans Kaur Bhinder,,Indian National Congress,"3,62,629","24,983"
,2,Amritsar,GEN,Navjot Singh Sidhu,,Bharatiya Janata Party,"3,94,223",Raghunandan Lal Bhatia,,Indian National Congress,"2,84,691","1,09,532"
,3,Tarn Taran,GEN,Rattan Singh Ajnala,,Shiromani Akali Dal,"3,64,646",Sukhbinder Singh,,Indian National Congress,"3,08,252","56,394"
,4,Jullundur,GEN,Rana Gurjeet Singh,,Indian National Congress,"3,44,619",Naresh Gujral,,Shiromani Akali Dal,"3,11,156","33,463"
,5,Phillaur,(SC),Charanjit Singh Atwal,,Shiromani Akali Dal,"3,24,512",Santosh Chowdhary,,Indian National Congress,"2,25,628","98,884"
,6,Hoshiarpur,GEN,Avinash Rai Khanna,,Bharatiya Janata Party,"2,89,815",Darshan Singh Mattu,,Communist Party of India (Marxist),"1,85,444","1,04,371"
,7,Ropar,(SC),Sukhdev Singh Libra,,Shiromani Akali Dal,"3,47,631",Shamsher Singh Dullo,,Indian National Congress,"3,13,994","33,637"
,8,Patiala,GEN,Preneet Kaur,,Indian National Congress,"4,09,917",Kanwaljit Singh,,Shiromani Akali Dal,"3,86,250","23,667"
,9,Ludhiana,GEN,Sharanjit Singh Dhillon,,Shiromani Akali Dal,"3,29,234",Manish Tewari,,Indian National Congress,"2,99,694","29,540"
,10,Sangrur,GEN,Sukhdev Singh Dhindsa,,Shiromani Akali Dal,"2,86,828",Arvind Khanna,,Indian National Congress,"2,59,551","27,277"
